region,semana,paso,nom_comuna,comuna,fecha_inicio,fecha_termino,var_salidas,var_salidas_cota_inferior,var_salidas_cota_superior
13,91,4.0,CONCHALÍ,13104,2021-10-03,2021-10-03,0.9117399387870992,0.9117399387870992,0.9117399387870992
13,92,4.0,CONCHALÍ,13104,2021-10-09,2021-10-10,0.9661892109606498,0.9661892109606498,0.9661892109606498
13,93,4.0,CONCHALÍ,13104,2021-10-16,2021-10-17,0.9216971637311984,0.9216971637311984,0.9216971637311984
13,94,4.0,CONCHALÍ,13104,2021-10-23,2021-10-24,0.9266490181693764,0.9266490181693764,0.9266490181693764
13,96,3.0,CONCHALÍ,13104,2021-11-06,2021-11-07,0.9681764412932884,0.9681764412932884,0.9681764412932884
13,97,3.0,CONCHALÍ,13104,2021-11-13,2021-11-14,0.9496067702141282,0.9496067702141282,0.9496067702141282
13,98,3.0,CONCHALÍ,13104,2021-11-20,2021-11-20,1.223224062835345,1.0810316824001849,1.3654164432705056
13,99,3.0,CONCHALÍ,13104,2021-11-27,2021-11-28,1.1086072171736978,1.0925888161844874,1.1246256181629082
13,101,4.0,CONCHALÍ,13104,2021-12-11,2021-12-12,0.9693672275043368,0.9693672275043368,0.9693672275043368
13,102,4.0,CONCHALÍ,13104,2021-12-18,2021-12-19,0.9558157326599336,0.9558157326599336,0.9558157326599336
13,103,4.0,CONCHALÍ,13104,2021-12-25,2021-12-26,0.9577808559523584,0.9577808559523584,0.9577808559523584
13,104,4.0,CONCHALÍ,13104,2022-01-01,2022-01-02,0.2786804781219985,0.12734830841127034,0.4300126478327265
13,105,,CONCHALÍ,13104,2022-01-08,2022-01-09,0.8907734910383149,0.8907734910383149,0.8907734910383149
13,106,4.0,CONCHALÍ,13104,2022-01-15,2022-01-16,0.8034910461701925,0.7176414785464709,0.889340613793914
13,107,4.0,CONCHALÍ,13104,2022-01-22,2022-01-22,0.5212109979902064,0.4833268721207032,0.5590951238597096
13,108,3.0,CONCHALÍ,13104,2022-01-29,2022-01-30,0.6504832741985582,0.6089164862604491,0.6920500621366673
13,109,3.0,CONCHALÍ,13104,2022-02-05,2022-02-06,1.030466658233269,1.030466658233269,1.030466658233269
13,110,3.0,CONCHALÍ,13104,2022-02-12,2022-02-13,1.1529983475952328,1.1336040790168227,1.1723926161736429
13,111,3.0,CONCHALÍ,13104,2022-02-19,2022-02-20,1.0174932685026497,1.0174932685026497,1.0174932685026497
13,112,3.0,CONCHALÍ,13104,2022-02-26,2022-02-27,1.024758621206295,1.024758621206295,1.024758621206295
13,113,3.0,CONCHALÍ,13104,2022-03-05,2022-03-06,1.045238849331111,1.045238849331111,1.045238849331111
13,114,4.0,CONCHALÍ,13104,2022-03-12,2022-03-13,1.0671481447142108,1.0671481447142108,1.0671481447142108
13,115,4.0,CONCHALÍ,13104,2022-03-19,2022-03-20,1.0993131218189192,1.0993131218189192,1.0993131218189192
13,116,4.0,CONCHALÍ,13104,2022-03-26,2022-03-27,1.087071315037331,1.087071315037331,1.087071315037331
13,117,4.0,CONCHALÍ,13104,2022-04-02,2022-04-03,1.0875437795221825,1.0875437795221825,1.0875437795221825
13,118,,CONCHALÍ,13104,2022-04-09,2022-04-10,1.1006257234669443,1.1006257234669443,1.1006257234669443
13,119,,CONCHALÍ,13104,2022-04-16,2022-04-17,0.9962565949400708,0.9962565949400708,0.9962565949400708
13,120,,CONCHALÍ,13104,2022-04-23,2022-04-24,1.0877244978485352,1.0877244978485352,1.0877244978485352
13,121,,CONCHALÍ,13104,2022-04-30,2022-05-01,1.1083467769236262,1.1083467769236262,1.1083467769236262
13,122,,CONCHALÍ,13104,2022-05-07,2022-05-08,1.0890078038393964,1.0890078038393964,1.0890078038393964
13,123,,CONCHALÍ,13104,2022-05-14,2022-05-15,1.0740607238046829,1.0740607238046829,1.0740607238046829
13,124,,CONCHALÍ,13104,2022-05-21,2022-05-22,1.2984521044550197,1.221444576828493,1.3754596320815458
13,125,,CONCHALÍ,13104,2022-05-28,2022-05-29,1.0814148535016173,1.0814148535016173,1.0814148535016173
13,126,,CONCHALÍ,13104,2022-06-04,2022-06-05,1.080339762593317,1.080339762593317,1.080339762593317
13,127,,CONCHALÍ,13104,2022-06-11,2022-06-12,1.1094315735392863,1.1094315735392863,1.1094315735392863
13,128,,CONCHALÍ,13104,2022-06-18,2022-06-19,1.082947609494869,1.082947609494869,1.082947609494869
13,129,,CONCHALÍ,13104,2022-06-25,2022-06-26,1.1554405964921923,1.1554405964921923,1.1554405964921923
13,130,,CONCHALÍ,13104,2022-07-02,2022-07-03,1.0478475645666363,1.0478475645666363,1.0478475645666363
13,131,,CONCHALÍ,13104,2022-07-09,2022-07-10,1.2135105681507417,1.1537034421199577,1.2733176941815256
13,132,,CONCHALÍ,13104,2022-07-16,2022-07-17,1.2042571136422762,1.2042571136422762,1.2042571136422762
13,8,,EL BOSQUE,13105,2020-03-01,2020-03-01,0.9781190805024428,0.9547869798397884,1.0014511811650968
13,9,0.0,EL BOSQUE,13105,2020-03-07,2020-03-08,1.0135321773598105,1.0135321773598105,1.0135321773598105
13,10,0.0,EL BOSQUE,13105,2020-03-14,2020-03-15,0.9850166414750932,0.9850166414750932,0.9850166414750932
13,11,0.0,EL BOSQUE,13105,2020-03-21,2020-03-22,0.8351900790526336,0.8107823529691488,0.8595978051361186
13,12,0.0,EL BOSQUE,13105,2020-03-28,2020-03-29,0.8085069668852002,0.8012274241204141,0.8157865096499863
13,13,0.0,EL BOSQUE,13105,2020-04-04,2020-04-05,0.8641008135050715,0.8641008135050715,0.8641008135050715
13,14,0.0,EL BOSQUE,13105,2020-04-11,2020-04-12,0.7668790725241128,0.7543603720629002,0.7793977729853254
13,15,0.0,EL BOSQUE,13105,2020-04-18,2020-04-19,0.7496732093749616,0.7403179040714879,0.7590285146784352
13,16,1.0,EL BOSQUE,13105,2020-04-25,2020-04-26,0.7819428949999524,0.7656548526017738,0.798230937398131
13,17,1.0,EL BOSQUE,13105,2020-05-02,2020-05-03,0.8187968015836096,0.8049586364412921,0.8326349667259272
13,18,1.0,EL BOSQUE,13105,2020-05-09,2020-05-10,0.7775101724618976,0.7667893428344732,0.7882310020893221
13,19,1.0,EL BOSQUE,13105,2020-05-16,2020-05-17,0.7554798193757573,0.7554798193757573,0.7554798193757573
13,20,1.0,EL BOSQUE,13105,2020-05-23,2020-05-24,0.7459852453383498,0.7358807867169304,0.756089703959769
13,21,1.0,EL BOSQUE,13105,2020-05-30,2020-05-31,0.7684164442126015,0.7208550938571788,0.8159777945680241
13,22,1.0,EL BOSQUE,13105,2020-06-06,2020-06-07,0.7736320767860809,0.7666884992582332,0.7805756543139285
13,23,1.0,EL BOSQUE,13105,2020-06-13,2020-06-14,0.7579840184784905,0.7489148189459431,0.7670532180110379
13,24,1.0,EL BOSQUE,13105,2020-06-20,2020-06-21,0.7707287283492092,0.7645707841571945,0.776886672541224
13,25,1.0,EL BOSQUE,13105,2020-06-27,2020-06-28,0.7848005007611665,0.7150061664352622,0.8545948350870709
13,26,1.0,EL BOSQUE,13105,2020-07-04,2020-07-05,0.7572802281593574,0.7410490199992276,0.773511436319487
13,27,1.0,EL BOSQUE,13105,2020-07-11,2020-07-12,0.8067206232073963,0.7843109142061634,0.8291303322086293
13,28,1.0,EL BOSQUE,13105,2020-07-18,2020-07-19,0.7985421709924759,0.7877143849042615,0.8093699570806906
13,29,1.0,EL BOSQUE,13105,2020-07-25,2020-07-26,0.8063962677538787,0.7959583472618771,0.8168341882458804
13,30,1.0,EL BOSQUE,13105,2020-08-01,2020-08-02,0.8782576403192877,0.7593269181927175,0.9971883624458578
13,31,1.0,EL BOSQUE,13105,2020-08-08,2020-08-09,0.8472073423985058,0.8471364622036485,0.8472782225933633
13,32,1.0,EL BOSQUE,13105,2020-08-15,2020-08-16,0.8722620928227067,0.8722620928227067,0.8722620928227067
13,33,1.0,EL BOSQUE,13105,2020-08-22,2020-08-23,0.8765347647635269,0.8765347647635269,0.8765347647635269
13,34,1.0,EL BOSQUE,13105,2020-08-29,2020-08-30,0.892804966704703,0.892804966704703,0.892804966704703
13,35,1.0,EL BOSQUE,13105,2020-09-05,2020-09-05,0.9873468221637688,0.9821155890008134,0.9925780553267244
13,37,1.0,EL BOSQUE,13105,2020-09-19,2020-09-20,0.8037600681774675,0.7610916807769164,0.8464284555780186
13,38,2.0,EL BOSQUE,13105,2020-09-26,2020-09-27,0.91757851539069,0.9140209641447914,0.9211360666365884
13,39,2.0,EL BOSQUE,13105,2020-10-03,2020-10-04,0.9342362129436118,0.9342362129436118,0.9342362129436118
13,40,3.0,EL BOSQUE,13105,2020-10-10,2020-10-11,0.9476436694789504,0.9476436694789504,0.9476436694789504
13,41,3.0,EL BOSQUE,13105,2020-10-17,2020-10-18,0.9073280702010416,0.9073280702010416,0.9073280702010416
13,42,3.0,EL BOSQUE,13105,2020-10-24,2020-10-25,0.9638027182519818,0.9638027182519818,0.9638027182519818
13,43,3.0,EL BOSQUE,13105,2020-11-01,2020-11-01,0.9473039270257232,0.9473039270257232,0.9473039270257232
13,44,3.0,EL BOSQUE,13105,2020-11-07,2020-11-08,0.9807616739129796,0.9807616739129796,0.9807616739129796
13,45,3.0,EL BOSQUE,13105,2020-11-14,2020-11-15,0.971259279589742,0.971259279589742,0.971259279589742
13,46,3.0,EL BOSQUE,13105,2020-11-21,2020-11-22,1.0032227289611912,1.0032227289611912,1.0032227289611912
13,47,3.0,EL BOSQUE,13105,2020-11-28,2020-11-29,1.0281284634342471,1.0281284634342471,1.0281284634342471
13,48,3.0,EL BOSQUE,13105,2020-12-05,2020-12-06,1.0063059321012773,0.9932588041753272,1.0193530600272274
13,49,3.0,EL BOSQUE,13105,2020-12-12,2020-12-13,0.8947999774641602,0.8473885711442484,0.942211383784072
13,50,2.0,EL BOSQUE,13105,2020-12-19,2020-12-20,0.9180327037738968,0.9180327037738968,0.9180327037738968
13,51,2.0,EL BOSQUE,13105,2020-12-26,2020-12-27,0.91879812659874,0.8797341482232103,0.9578621049742696
13,52,2.0,EL BOSQUE,13105,2021-01-02,2021-01-03,0.8723080437429305,0.8199591184069835,0.9246569690788774
13,53,2.0,EL BOSQUE,13105,2021-01-09,2021-01-10,0.908118232708368,0.8890369681313451,0.927199497285391
13,54,2.0,EL BOSQUE,13105,2021-01-16,2021-01-17,0.877567855033925,0.8598931745980014,0.8952425354698484
13,55,2.0,EL BOSQUE,13105,2021-01-23,2021-01-24,0.8775966138065359,0.8572712416157628,0.8979219859973091
13,56,2.0,EL BOSQUE,13105,2021-01-30,2021-01-31,0.8726614032877542,0.8641286048000791,0.8811942017754293
13,57,2.0,EL BOSQUE,13105,2021-02-06,2021-02-07,0.8921500946864147,0.8649101425159386,0.919390046856891
13,58,2.0,EL BOSQUE,13105,2021-02-13,2021-02-14,0.8844567654278395,0.7658061179661338,1.0031074128895452
13,59,2.0,EL BOSQUE,13105,2021-02-20,2021-02-21,0.8894113417704452,0.7620244838571358,1.0167981996837543
13,60,2.0,EL BOSQUE,13105,2021-02-27,2021-02-28,0.9520287455455626,0.948257358278252,0.9558001328128732
13,61,2.0,EL BOSQUE,13105,2021-03-06,2021-03-07,0.9012720037415988,0.9012720037415988,0.9012720037415988
13,62,2.0,EL BOSQUE,13105,2021-03-13,2021-03-14,0.9524566743206948,0.9524566743206948,0.9524566743206948
13,63,2.0,EL BOSQUE,13105,2021-03-20,2021-03-21,0.8554008976923317,0.8554008976923317,0.8554008976923317
13,64,1.0,EL BOSQUE,13105,2021-03-27,2021-03-28,0.7447556379159503,0.7418053468210272,0.7477059290108734
13,66,1.0,EL BOSQUE,13105,2021-04-10,2021-04-11,0.8578997086653847,0.8578997086653847,0.8578997086653847
13,67,1.0,EL BOSQUE,13105,2021-04-17,2021-04-18,0.9961756452119366,0.9961756452119366,0.9961756452119366
13,69,1.0,EL BOSQUE,13105,2021-05-01,2021-05-02,0.8953649048954595,0.8953649048954595,0.8953649048954595
13,70,1.0,EL BOSQUE,13105,2021-05-08,2021-05-09,0.9413057005751496,0.9413057005751496,0.9413057005751496
13,71,1.0,EL BOSQUE,13105,2021-05-15,2021-05-16,0.9213736040814036,0.9213736040814036,0.9213736040814036
13,72,1.0,EL BOSQUE,13105,2021-05-22,2021-05-23,0.9477934362385934,0.9477934362385934,0.9477934362385934
13,73,1.0,EL BOSQUE,13105,2021-05-29,2021-05-30,0.9711039388155506,0.9711039388155506,0.9711039388155506
13,74,1.0,EL BOSQUE,13105,2021-06-05,2021-06-06,0.958660722499496,0.958660722499496,0.958660722499496
13,75,1.0,EL BOSQUE,13105,2021-06-12,2021-06-13,0.911676520050168,0.7216114206789783,1.1017416194213574
13,76,1.0,EL BOSQUE,13105,2021-06-19,2021-06-20,0.941326340307294,0.941326340307294,0.941326340307294
13,77,1.0,EL BOSQUE,13105,2021-06-26,2021-06-27,0.9368012234078712,0.9368012234078712,0.9368012234078712
13,78,2.0,EL BOSQUE,13105,2021-07-03,2021-07-04,0.9534553237703652,0.9534553237703652,0.9534553237703652
13,79,2.0,EL BOSQUE,13105,2021-07-10,2021-07-11,0.9581038702224776,0.9581038702224776,0.9581038702224776
13,80,2.0,EL BOSQUE,13105,2021-07-17,2021-07-18,0.965114946182206,0.965114946182206,0.965114946182206
13,81,3.0,EL BOSQUE,13105,2021-07-24,2021-07-25,1.0600869574155252,1.0600869574155252,1.0600869574155252
13,82,3.0,EL BOSQUE,13105,2021-07-31,2021-08-01,1.037286390593283,1.037286390593283,1.037286390593283
13,83,3.0,EL BOSQUE,13105,2021-08-07,2021-08-08,1.0235315331781127,1.0235315331781127,1.0235315331781127
13,84,3.0,EL BOSQUE,13105,2021-08-14,2021-08-15,1.0445306446314655,1.0445306446314655,1.0445306446314655
13,85,3.0,EL BOSQUE,13105,2021-08-21,2021-08-22,1.040102530337228,0.9940655527852468,1.086139507889209
13,86,3.0,EL BOSQUE,13105,2021-08-28,2021-08-29,1.029729282279232,1.029729282279232,1.029729282279232
13,87,4.0,EL BOSQUE,13105,2021-09-04,2021-09-05,1.065579950517352,1.065579950517352,1.065579950517352
13,88,4.0,EL BOSQUE,13105,2021-09-11,2021-09-12,0.9855869639377192,0.9855869639377192,0.9855869639377192
13,89,4.0,EL BOSQUE,13105,2021-09-18,2021-09-19,0.9425609918001894,0.9393831235691372,0.9457388600312416
13,90,4.0,EL BOSQUE,13105,2021-09-25,2021-09-26,1.0055858673271132,1.0055858673271132,1.0055858673271132
13,91,4.0,EL BOSQUE,13105,2021-10-03,2021-10-03,0.9984892979412832,0.9984892979412832,0.9984892979412832
13,92,4.0,EL BOSQUE,13105,2021-10-09,2021-10-10,1.0028010640798506,1.0028010640798506,1.0028010640798506
13,93,4.0,EL BOSQUE,13105,2021-10-16,2021-10-17,1.0710093236531095,1.0710093236531095,1.0710093236531095
13,94,4.0,EL BOSQUE,13105,2021-10-23,2021-10-24,1.014784779162847,1.014784779162847,1.014784779162847
13,96,3.0,EL BOSQUE,13105,2021-11-06,2021-11-07,1.0361510290691376,1.0361510290691376,1.0361510290691376
13,97,3.0,EL BOSQUE,13105,2021-11-13,2021-11-14,1.0226512980097342,1.0226512980097342,1.0226512980097342
13,98,3.0,EL BOSQUE,13105,2021-11-20,2021-11-20,1.0773860440306822,0.9163151555042499,1.2384569325571142
13,99,3.0,EL BOSQUE,13105,2021-11-27,2021-11-28,1.0106604037740812,0.9426353289028752,1.078685478645287
13,101,4.0,EL BOSQUE,13105,2021-12-11,2021-12-12,1.0173510902650291,1.0173510902650291,1.0173510902650291
13,102,4.0,EL BOSQUE,13105,2021-12-18,2021-12-19,1.0596510863693411,1.0596510863693411,1.0596510863693411
13,103,4.0,EL BOSQUE,13105,2021-12-25,2021-12-26,0.9008383474467968,0.7610664698828564,1.0406102250107374
13,104,4.0,EL BOSQUE,13105,2022-01-01,2022-01-02,0.2389648558865629,0.05755647113894796,0.4203732406341778
13,105,,EL BOSQUE,13105,2022-01-08,2022-01-09,0.9109356242826018,0.8915832684314037,0.9302879801338
13,106,4.0,EL BOSQUE,13105,2022-01-15,2022-01-16,0.7547569748670118,0.6298941880887493,0.8796197616452742
13,107,4.0,EL BOSQUE,13105,2022-01-22,2022-01-22,0.6091915037608122,0.5124366326632748,0.7059463748583495
13,108,3.0,EL BOSQUE,13105,2022-01-29,2022-01-30,0.5707723739884516,0.4823348251556516,0.6592099228212516
13,109,3.0,EL BOSQUE,13105,2022-02-05,2022-02-06,1.2237086884374175,1.2237086884374175,1.2237086884374175
13,110,3.0,EL BOSQUE,13105,2022-02-12,2022-02-13,1.0845592605736094,1.0161755068758545,1.1529430142713644
13,111,3.0,EL BOSQUE,13105,2022-02-19,2022-02-20,1.0740448645837182,1.0740448645837182,1.0740448645837182
13,112,3.0,EL BOSQUE,13105,2022-02-26,2022-02-27,1.09110777624867,1.09110777624867,1.09110777624867
13,113,3.0,EL BOSQUE,13105,2022-03-05,2022-03-06,1.1914265601499248,1.1914265601499248,1.1914265601499248
13,114,4.0,EL BOSQUE,13105,2022-03-12,2022-03-13,1.1304254817553954,1.1304254817553954,1.1304254817553954
13,115,4.0,EL BOSQUE,13105,2022-03-19,2022-03-20,1.1630842866800004,1.1630842866800004,1.1630842866800004
13,116,4.0,EL BOSQUE,13105,2022-03-26,2022-03-27,1.1028664819843814,1.1028664819843814,1.1028664819843814
13,117,4.0,EL BOSQUE,13105,2022-04-02,2022-04-03,1.25172600021233,1.25172600021233,1.25172600021233
13,118,,EL BOSQUE,13105,2022-04-09,2022-04-10,1.139544042648928,1.139544042648928,1.139544042648928
13,119,,EL BOSQUE,13105,2022-04-16,2022-04-17,1.0975555951827298,1.0975555951827298,1.0975555951827298
13,120,,EL BOSQUE,13105,2022-04-23,2022-04-24,1.1486435827332704,1.1486435827332704,1.1486435827332704
13,121,,EL BOSQUE,13105,2022-04-30,2022-05-01,1.1507742924836062,1.1507742924836062,1.1507742924836062
13,122,,EL BOSQUE,13105,2022-05-07,2022-05-08,1.1895428947927165,1.1895428947927165,1.1895428947927165
13,123,,EL BOSQUE,13105,2022-05-14,2022-05-15,1.11119061825897,1.11119061825897,1.11119061825897
13,124,,EL BOSQUE,13105,2022-05-21,2022-05-22,1.1710420574917129,1.13229688491615,1.2097872300672758
13,125,,EL BOSQUE,13105,2022-05-28,2022-05-29,1.1835010161882806,1.1835010161882806,1.1835010161882806
13,126,,EL BOSQUE,13105,2022-06-04,2022-06-05,1.0989044881386594,1.0989044881386594,1.0989044881386594
13,127,,EL BOSQUE,13105,2022-06-11,2022-06-12,1.1222551095759048,1.1222551095759048,1.1222551095759048
13,128,,EL BOSQUE,13105,2022-06-18,2022-06-19,1.153967354504584,1.153967354504584,1.153967354504584
13,129,,EL BOSQUE,13105,2022-06-25,2022-06-26,1.169967445825419,1.169967445825419,1.169967445825419
13,130,,EL BOSQUE,13105,2022-07-02,2022-07-03,1.1053236178614634,1.1053236178614634,1.1053236178614634
13,131,,EL BOSQUE,13105,2022-07-09,2022-07-10,1.0626768551702863,0.9868048152959707,1.1385488950446023
13,132,,EL BOSQUE,13105,2022-07-16,2022-07-17,1.0876805922696846,1.0542691678004932,1.121092016738876
13,8,,ESTACIÓN CENTRAL,13106,2020-03-01,2020-03-01,0.9910317179895232,0.969779394068534,1.012284041910512
13,9,0.0,ESTACIÓN CENTRAL,13106,2020-03-07,2020-03-08,1.0068832661968583,1.0068832661968583,1.0068832661968583
13,10,0.0,ESTACIÓN CENTRAL,13106,2020-03-14,2020-03-15,0.9808326918926292,0.9808326918926292,0.9808326918926292
13,11,0.0,ESTACIÓN CENTRAL,13106,2020-03-21,2020-03-22,0.7711532224837423,0.7407419818955211,0.8015644630719636
13,12,0.0,ESTACIÓN CENTRAL,13106,2020-03-28,2020-03-29,0.7459656814824653,0.7278630768312573,0.7640682861336733
13,13,0.0,ESTACIÓN CENTRAL,13106,2020-04-04,2020-04-05,0.7547548773447589,0.7258783879436321,0.7836313667458856
13,14,0.0,ESTACIÓN CENTRAL,13106,2020-04-11,2020-04-12,0.7330932985227704,0.717141442297021,0.7490451547485197
13,15,0.0,ESTACIÓN CENTRAL,13106,2020-04-18,2020-04-19,0.7827857005164578,0.762746141301801,0.8028252597311145
13,16,0.0,ESTACIÓN CENTRAL,13106,2020-04-25,2020-04-26,0.8244012715813682,0.8132046989991427,0.8355978441635937
13,17,0.0,ESTACIÓN CENTRAL,13106,2020-05-02,2020-05-03,0.7318549737019222,0.7040683828850547,0.7596415645187896
13,18,1.0,ESTACIÓN CENTRAL,13106,2020-05-09,2020-05-10,0.7402926608925068,0.7213265471252741,0.7592587746597395
13,19,1.0,ESTACIÓN CENTRAL,13106,2020-05-16,2020-05-17,0.6828458162302764,0.6598443370194922,0.7058472954410606
13,20,1.0,ESTACIÓN CENTRAL,13106,2020-05-23,2020-05-24,0.7085248302866235,0.68247410487948,0.7345755556937671
13,21,1.0,ESTACIÓN CENTRAL,13106,2020-05-30,2020-05-31,0.6714215642803677,0.6206251587835934,0.7222179697771421
13,22,1.0,ESTACIÓN CENTRAL,13106,2020-06-06,2020-06-07,0.7290871090088487,0.7061177898885806,0.7520564281291167
13,23,1.0,ESTACIÓN CENTRAL,13106,2020-06-13,2020-06-14,0.7380927379245874,0.71627853408501,0.7599069417641651
13,24,1.0,ESTACIÓN CENTRAL,13106,2020-06-20,2020-06-21,0.7749302257563913,0.7472785116015043,0.8025819399112782
13,25,1.0,ESTACIÓN CENTRAL,13106,2020-06-27,2020-06-28,0.7813967136427138,0.6834233039126921,0.8793701233727353
13,26,1.0,ESTACIÓN CENTRAL,13106,2020-07-04,2020-07-05,0.7583441664125355,0.7179180596878308,0.7987702731372402
13,27,1.0,ESTACIÓN CENTRAL,13106,2020-07-11,2020-07-12,0.7860335524251325,0.7368373222361714,0.8352297826140936
13,28,1.0,ESTACIÓN CENTRAL,13106,2020-07-18,2020-07-19,0.7750402201947921,0.7477531111181103,0.8023273292714742
13,29,1.0,ESTACIÓN CENTRAL,13106,2020-07-25,2020-07-26,0.773284604418164,0.7487454555619228,0.7978237532744052
13,30,1.0,ESTACIÓN CENTRAL,13106,2020-08-01,2020-08-02,0.8647748362061058,0.7169472879493185,1.012602384462893
13,31,1.0,ESTACIÓN CENTRAL,13106,2020-08-08,2020-08-09,0.9973243296754905,0.9973243296754905,0.9973243296754905
13,32,1.0,ESTACIÓN CENTRAL,13106,2020-08-15,2020-08-16,0.8444222019235142,0.8444222019235142,0.8444222019235142
13,33,2.0,ESTACIÓN CENTRAL,13106,2020-08-22,2020-08-23,0.8360859235089142,0.8360859235089142,0.8360859235089142
13,34,2.0,ESTACIÓN CENTRAL,13106,2020-08-29,2020-08-30,0.8508930388245675,0.8508930388245675,0.8508930388245675
13,35,2.0,ESTACIÓN CENTRAL,13106,2020-09-05,2020-09-05,0.952188103886294,0.952188103886294,0.952188103886294
13,37,2.0,ESTACIÓN CENTRAL,13106,2020-09-19,2020-09-20,0.8293479502026756,0.8122339272606304,0.8464619731447208
13,38,2.0,ESTACIÓN CENTRAL,13106,2020-09-26,2020-09-27,0.8674363008521352,0.8674363008521352,0.8674363008521352
13,39,3.0,ESTACIÓN CENTRAL,13106,2020-10-03,2020-10-04,0.9227346793958344,0.9227346793958344,0.9227346793958344
13,40,3.0,ESTACIÓN CENTRAL,13106,2020-10-10,2020-10-11,0.9270565546953378,0.9270565546953378,0.9270565546953378
13,41,3.0,ESTACIÓN CENTRAL,13106,2020-10-17,2020-10-18,0.9107119069495982,0.9107119069495982,0.9107119069495982
13,42,3.0,ESTACIÓN CENTRAL,13106,2020-10-24,2020-10-25,0.985286435861236,0.985286435861236,0.985286435861236
13,43,3.0,ESTACIÓN CENTRAL,13106,2020-11-01,2020-11-01,0.9439981529519712,0.9439981529519712,0.9439981529519712
13,44,3.0,ESTACIÓN CENTRAL,13106,2020-11-07,2020-11-08,0.9702784848871798,0.9702784848871798,0.9702784848871798
13,45,3.0,ESTACIÓN CENTRAL,13106,2020-11-14,2020-11-15,0.9590850542755144,0.9590850542755144,0.9590850542755144
13,46,3.0,ESTACIÓN CENTRAL,13106,2020-11-21,2020-11-22,1.0107597153391006,1.0107597153391006,1.0107597153391006
13,47,4.0,ESTACIÓN CENTRAL,13106,2020-11-28,2020-11-29,1.0423235339255477,1.0423235339255477,1.0423235339255477
13,48,4.0,ESTACIÓN CENTRAL,13106,2020-12-05,2020-12-06,0.9893072583538076,0.9716777921349584,1.0069367245726568
13,49,4.0,ESTACIÓN CENTRAL,13106,2020-12-12,2020-12-13,0.8804473038244127,0.8275289753185249,0.9333656323303006
13,50,2.0,ESTACIÓN CENTRAL,13106,2020-12-19,2020-12-20,0.8783075783538199,0.8783075783538199,0.8783075783538199
13,51,2.0,ESTACIÓN CENTRAL,13106,2020-12-26,2020-12-27,0.8768252402994985,0.844830284969345,0.908820195629652
13,52,2.0,ESTACIÓN CENTRAL,13106,2021-01-02,2021-01-03,0.8673875930811832,0.8113710190486194,0.9234041671137468
13,53,2.0,ESTACIÓN CENTRAL,13106,2021-01-09,2021-01-10,0.8928043754488513,0.8822805013706213,0.9033282495270812
13,54,2.0,ESTACIÓN CENTRAL,13106,2021-01-16,2021-01-17,0.8883926481076395,0.8832944185197342,0.8934908776955448
13,55,2.0,ESTACIÓN CENTRAL,13106,2021-01-23,2021-01-24,0.8890691071794636,0.8767578888137509,0.9013803255451764
13,56,2.0,ESTACIÓN CENTRAL,13106,2021-01-30,2021-01-31,0.8799719563547341,0.8724864931642966,0.8874574195451717
13,57,2.0,ESTACIÓN CENTRAL,13106,2021-02-06,2021-02-07,0.9055067783423968,0.8902192569211224,0.9207942997636714
13,58,3.0,ESTACIÓN CENTRAL,13106,2021-02-13,2021-02-14,0.9186208496460596,0.8166994772577872,1.020542222034332
13,59,3.0,ESTACIÓN CENTRAL,13106,2021-02-20,2021-02-21,0.913673287687621,0.8052012253327409,1.0221453500425008
13,60,3.0,ESTACIÓN CENTRAL,13106,2021-02-27,2021-02-28,1.0028804517257572,1.0028804517257572,1.0028804517257572
13,61,3.0,ESTACIÓN CENTRAL,13106,2021-03-06,2021-03-07,0.8988344322664055,0.8988344322664055,0.8988344322664055
13,62,2.0,ESTACIÓN CENTRAL,13106,2021-03-13,2021-03-14,0.8649674962092357,0.8649674962092357,0.8649674962092357
13,63,2.0,ESTACIÓN CENTRAL,13106,2021-03-20,2021-03-21,0.843247266865567,0.843247266865567,0.843247266865567
13,64,2.0,ESTACIÓN CENTRAL,13106,2021-03-27,2021-03-28,0.7542625866913721,0.7542625866913721,0.7542625866913721
13,66,1.0,ESTACIÓN CENTRAL,13106,2021-04-10,2021-04-11,0.8405003685982614,0.8405003685982614,0.8405003685982614
13,67,1.0,ESTACIÓN CENTRAL,13106,2021-04-17,2021-04-18,0.8521481390142797,0.8521481390142797,0.8521481390142797
13,69,1.0,ESTACIÓN CENTRAL,13106,2021-05-01,2021-05-02,0.8858735453017451,0.8858735453017451,0.8858735453017451
13,70,1.0,ESTACIÓN CENTRAL,13106,2021-05-08,2021-05-09,0.9301612022626248,0.9301612022626248,0.9301612022626248
13,71,1.0,ESTACIÓN CENTRAL,13106,2021-05-15,2021-05-16,0.8980468417240802,0.8980468417240802,0.8980468417240802
13,72,1.0,ESTACIÓN CENTRAL,13106,2021-05-22,2021-05-23,0.924714234643946,0.924714234643946,0.924714234643946
13,73,1.0,ESTACIÓN CENTRAL,13106,2021-05-29,2021-05-30,0.94381255615814,0.94381255615814,0.94381255615814
13,74,1.0,ESTACIÓN CENTRAL,13106,2021-06-05,2021-06-06,0.9324963772880408,0.9324963772880408,0.9324963772880408
13,75,1.0,ESTACIÓN CENTRAL,13106,2021-06-12,2021-06-13,0.8706081361499272,0.6999048507621017,1.0413114215377526
