Region,Codigo region,Poblacion,fecha,numero
Arica y Parinacota,15,252110,2022-09-10,323
Tarapacá,01,382773,2022-09-10,678
Antofagasta,02,691854,2022-09-10,1168
Atacama,03,314709,2022-09-10,573
Coquimbo,04,836096,2022-09-10,1920
Valparaíso,05,1960170,2022-09-10,2692
Metropolitana,13,8125072,2022-09-10,9775
O’Higgins,06,991063,2022-09-10,1158
Maule,07,1131939,2022-09-10,2961
Ñuble,16,511551,2022-09-10,1093
Biobío,08,1663696,2022-09-10,3448
Araucanía,09,1014343,2022-09-10,2395
Los Ríos,14,405835,2022-09-10,877
Los Lagos,10,891440,2022-09-10,2126
Aysén,11,107297,2022-09-10,59
Magallanes,12,178362,2022-09-10,364
Arica y Parinacota,15,252110,2022-09-11,652
Tarapacá,01,382773,2022-09-11,1220
Antofagasta,02,691854,2022-09-11,1252
Atacama,03,314709,2022-09-11,721
Coquimbo,04,836096,2022-09-11,1664
Valparaíso,05,1960170,2022-09-11,2907
Metropolitana,13,8125072,2022-09-11,9324
O’Higgins,06,991063,2022-09-11,902
Maule,07,1131939,2022-09-11,2218
Ñuble,16,511551,2022-09-11,1096
Biobío,08,1663696,2022-09-11,2906
Araucanía,09,1014343,2022-09-11,2250
Los Ríos,14,405835,2022-09-11,750
Los Lagos,10,891440,2022-09-11,1542
Aysén,11,107297,2022-09-11,45
Magallanes,12,178362,2022-09-11,376
Arica y Parinacota,15,252110,2022-09-12,349
Tarapacá,01,382773,2022-09-12,709
Antofagasta,02,691854,2022-09-12,705
Atacama,03,314709,2022-09-12,461
Coquimbo,04,836096,2022-09-12,1326
Valparaíso,05,1960170,2022-09-12,1867
Metropolitana,13,8125072,2022-09-12,6850
O’Higgins,06,991063,2022-09-12,852
Maule,07,1131939,2022-09-12,1248
Ñuble,16,511551,2022-09-12,737
Biobío,08,1663696,2022-09-12,2371
Araucanía,09,1014343,2022-09-12,1485
Los Ríos,14,405835,2022-09-12,551
Los Lagos,10,891440,2022-09-12,1006
Aysén,11,107297,2022-09-12,168
Magallanes,12,178362,2022-09-12,309
Arica y Parinacota,15,252110,2022-09-13,226
Tarapacá,01,382773,2022-09-13,326
Antofagasta,02,691854,2022-09-13,556
Atacama,03,314709,2022-09-13,186
Coquimbo,04,836096,2022-09-13,417
Valparaíso,05,1960170,2022-09-13,1017
Metropolitana,13,8125072,2022-09-13,3471
O’Higgins,06,991063,2022-09-13,376
Maule,07,1131939,2022-09-13,742
Ñuble,16,511551,2022-09-13,501
Biobío,08,1663696,2022-09-13,1125
Araucanía,09,1014343,2022-09-13,784
Los Ríos,14,405835,2022-09-13,361
Los Lagos,10,891440,2022-09-13,526
Aysén,11,107297,2022-09-13,66
Magallanes,12,178362,2022-09-13,151
Arica y Parinacota,15,252110,2022-09-14,497
Tarapacá,01,382773,2022-09-14,733
Antofagasta,02,691854,2022-09-14,812
Atacama,03,314709,2022-09-14,546
Coquimbo,04,836096,2022-09-14,964
Valparaíso,05,1960170,2022-09-14,2330
Metropolitana,13,8125072,2022-09-14,6782
O’Higgins,06,991063,2022-09-14,393
Maule,07,1131939,2022-09-14,1458
Ñuble,16,511551,2022-09-14,852
Biobío,08,1663696,2022-09-14,2780
Araucanía,09,1014343,2022-09-14,1105
Los Ríos,14,405835,2022-09-14,447
Los Lagos,10,891440,2022-09-14,1218
Aysén,11,107297,2022-09-14,85
Magallanes,12,178362,2022-09-14,295
Arica y Parinacota,15,252110,2022-09-15,365
Tarapacá,01,382773,2022-09-15,889
Antofagasta,02,691854,2022-09-15,1357
Atacama,03,314709,2022-09-15,696
Coquimbo,04,836096,2022-09-15,1457
Valparaíso,05,1960170,2022-09-15,2971
Metropolitana,13,8125072,2022-09-15,8744
O’Higgins,06,991063,2022-09-15,1046
Maule,07,1131939,2022-09-15,2800
Ñuble,16,511551,2022-09-15,1259
Biobío,08,1663696,2022-09-15,3617
Araucanía,09,1014343,2022-09-15,2000
Los Ríos,14,405835,2022-09-15,870
Los Lagos,10,891440,2022-09-15,1840
Aysén,11,107297,2022-09-15,191
Magallanes,12,178362,2022-09-15,349
Arica y Parinacota,15,252110,2022-09-16,381
Tarapacá,01,382773,2022-09-16,829
Antofagasta,02,691854,2022-09-16,884
Atacama,03,314709,2022-09-16,472
Coquimbo,04,836096,2022-09-16,1360
Valparaíso,05,1960170,2022-09-16,2673
Metropolitana,13,8125072,2022-09-16,8388
O’Higgins,06,991063,2022-09-16,598
Maule,07,1131939,2022-09-16,2237
Ñuble,16,511551,2022-09-16,649
Biobío,08,1663696,2022-09-16,2696
Araucanía,09,1014343,2022-09-16,1857
Los Ríos,14,405835,2022-09-16,762
Los Lagos,10,891440,2022-09-16,1091
Aysén,11,107297,2022-09-16,149
Magallanes,12,178362,2022-09-16,277
Arica y Parinacota,15,252110,2022-09-17,334
Tarapacá,01,382773,2022-09-17,751
Antofagasta,02,691854,2022-09-17,934
Atacama,03,314709,2022-09-17,592
Coquimbo,04,836096,2022-09-17,1086
Valparaíso,05,1960170,2022-09-17,2548
Metropolitana,13,8125072,2022-09-17,7932
O’Higgins,06,991063,2022-09-17,690
Maule,07,1131939,2022-09-17,1650
Ñuble,16,511551,2022-09-17,890
Biobío,08,1663696,2022-09-17,2076
Araucanía,09,1014343,2022-09-17,1897
Los Ríos,14,405835,2022-09-17,617
Los Lagos,10,891440,2022-09-17,1193
Aysén,11,107297,2022-09-17,152
Magallanes,12,178362,2022-09-17,122
Arica y Parinacota,15,252110,2022-09-18,166
Tarapacá,01,382773,2022-09-18,424
Antofagasta,02,691854,2022-09-18,557
Atacama,03,314709,2022-09-18,123
Coquimbo,04,836096,2022-09-18,694
Valparaíso,05,1960170,2022-09-18,1008
Metropolitana,13,8125072,2022-09-18,5057
O’Higgins,06,991063,2022-09-18,481
Maule,07,1131939,2022-09-18,1190
Ñuble,16,511551,2022-09-18,467
Biobío,08,1663696,2022-09-18,1228
Araucanía,09,1014343,2022-09-18,956
Los Ríos,14,405835,2022-09-18,322
Los Lagos,10,891440,2022-09-18,476
Aysén,11,107297,2022-09-18,150
Magallanes,12,178362,2022-09-18,265
Arica y Parinacota,15,252110,2022-09-19,197
Tarapacá,01,382773,2022-09-19,867
Antofagasta,02,691854,2022-09-19,488
Atacama,03,314709,2022-09-19,80
Coquimbo,04,836096,2022-09-19,497
Valparaíso,05,1960170,2022-09-19,1132
Metropolitana,13,8125072,2022-09-19,4495
O’Higgins,06,991063,2022-09-19,265
Maule,07,1131939,2022-09-19,565
Ñuble,16,511551,2022-09-19,392
Biobío,08,1663696,2022-09-19,1353
Araucanía,09,1014343,2022-09-19,419
Los Ríos,14,405835,2022-09-19,113
Los Lagos,10,891440,2022-09-19,292
Aysén,11,107297,2022-09-19,26
Magallanes,12,178362,2022-09-19,95
Arica y Parinacota,15,252110,2022-09-20,225
Tarapacá,01,382773,2022-09-20,187
Antofagasta,02,691854,2022-09-20,483
Atacama,03,314709,2022-09-20,80
Coquimbo,04,836096,2022-09-20,280
Valparaíso,05,1960170,2022-09-20,707
Metropolitana,13,8125072,2022-09-20,3884
O’Higgins,06,991063,2022-09-20,321
Maule,07,1131939,2022-09-20,604
Ñuble,16,511551,2022-09-20,452
Biobío,08,1663696,2022-09-20,1334
Araucanía,09,1014343,2022-09-20,450
Los Ríos,14,405835,2022-09-20,189
Los Lagos,10,891440,2022-09-20,263
Aysén,11,107297,2022-09-20,31
Magallanes,12,178362,2022-09-20,113
Arica y Parinacota,15,252110,2022-09-21,285
Tarapacá,01,382773,2022-09-21,369
Antofagasta,02,691854,2022-09-21,387
Atacama,03,314709,2022-09-21,87
Coquimbo,04,836096,2022-09-21,320
Valparaíso,05,1960170,2022-09-21,881
Metropolitana,13,8125072,2022-09-21,4183
O’Higgins,06,991063,2022-09-21,302
Maule,07,1131939,2022-09-21,612
Ñuble,16,511551,2022-09-21,568
Biobío,08,1663696,2022-09-21,1313
Araucanía,09,1014343,2022-09-21,519
Los Ríos,14,405835,2022-09-21,166
Los Lagos,10,891440,2022-09-21,312
Aysén,11,107297,2022-09-21,39
Magallanes,12,178362,2022-09-21,133
Arica y Parinacota,15,252110,2022-09-22,539
Tarapacá,01,382773,2022-09-22,831
Antofagasta,02,691854,2022-09-22,1038
Atacama,03,314709,2022-09-22,356
Coquimbo,04,836096,2022-09-22,902
Valparaíso,05,1960170,2022-09-22,2252
Metropolitana,13,8125072,2022-09-22,9890
O’Higgins,06,991063,2022-09-22,688
Maule,07,1131939,2022-09-22,1836
Ñuble,16,511551,2022-09-22,1000
Biobío,08,1663696,2022-09-22,2875
Araucanía,09,1014343,2022-09-22,1136
Los Ríos,14,405835,2022-09-22,370
Los Lagos,10,891440,2022-09-22,1120
Aysén,11,107297,2022-09-22,34
Magallanes,12,178362,2022-09-22,294
Arica y Parinacota,15,252110,2022-09-23,395
Tarapacá,01,382773,2022-09-23,824
Antofagasta,02,691854,2022-09-23,1076
Atacama,03,314709,2022-09-23,579
Coquimbo,04,836096,2022-09-23,1445
Valparaíso,05,1960170,2022-09-23,3154
Metropolitana,13,8125072,2022-09-23,11793
O’Higgins,06,991063,2022-09-23,1109
Maule,07,1131939,2022-09-23,2624
Ñuble,16,511551,2022-09-23,1286
Biobío,08,1663696,2022-09-23,4212
Araucanía,09,1014343,2022-09-23,2041
Los Ríos,14,405835,2022-09-23,777
Los Lagos,10,891440,2022-09-23,1997
Aysén,11,107297,2022-09-23,166
Magallanes,12,178362,2022-09-23,522
Arica y Parinacota,15,252110,2022-09-24,360
Tarapacá,01,382773,2022-09-24,662
Antofagasta,02,691854,2022-09-24,1075
Atacama,03,314709,2022-09-24,759
Coquimbo,04,836096,2022-09-24,1541
Valparaíso,05,1960170,2022-09-24,2965
Metropolitana,13,8125072,2022-09-24,10056
O’Higgins,06,991063,2022-09-24,928
Maule,07,1131939,2022-09-24,3288
Ñuble,16,511551,2022-09-24,1214
Biobío,08,1663696,2022-09-24,3135
Araucanía,09,1014343,2022-09-24,1861
Los Ríos,14,405835,2022-09-24,637
Los Lagos,10,891440,2022-09-24,1760
Aysén,11,107297,2022-09-24,202
Magallanes,12,178362,2022-09-24,327
Arica y Parinacota,15,252110,2022-09-25,296
Tarapacá,01,382773,2022-09-25,773
Antofagasta,02,691854,2022-09-25,1023
Atacama,03,314709,2022-09-25,596
Coquimbo,04,836096,2022-09-25,1685
Valparaíso,05,1960170,2022-09-25,3155
Metropolitana,13,8125072,2022-09-25,10744
O’Higgins,06,991063,2022-09-25,1018
Maule,07,1131939,2022-09-25,2609
Ñuble,16,511551,2022-09-25,1154
Biobío,08,1663696,2022-09-25,2934
Araucanía,09,1014343,2022-09-25,1909
Los Ríos,14,405835,2022-09-25,545
Los Lagos,10,891440,2022-09-25,1060
Aysén,11,107297,2022-09-25,271
Magallanes,12,178362,2022-09-25,348
Arica y Parinacota,15,252110,2022-09-26,313
Tarapacá,01,382773,2022-09-26,751
Antofagasta,02,691854,2022-09-26,927
Atacama,03,314709,2022-09-26,555
Coquimbo,04,836096,2022-09-26,1230
Valparaíso,05,1960170,2022-09-26,1504
Metropolitana,13,8125072,2022-09-26,7982
O’Higgins,06,991063,2022-09-26,736
Maule,07,1131939,2022-09-26,1856
Ñuble,16,511551,2022-09-26,929
Biobío,08,1663696,2022-09-26,2503
Araucanía,09,1014343,2022-09-26,1638
Los Ríos,14,405835,2022-09-26,504
Los Lagos,10,891440,2022-09-26,1175
Aysén,11,107297,2022-09-26,174
Magallanes,12,178362,2022-09-26,249
Arica y Parinacota,15,252110,2022-09-27,223
Tarapacá,01,382773,2022-09-27,282
Antofagasta,02,691854,2022-09-27,429
Atacama,03,314709,2022-09-27,118
Coquimbo,04,836096,2022-09-27,363
Valparaíso,05,1960170,2022-09-27,1033
Metropolitana,13,8125072,2022-09-27,4752
O’Higgins,06,991063,2022-09-27,313
Maule,07,1131939,2022-09-27,757
Ñuble,16,511551,2022-09-27,496
Biobío,08,1663696,2022-09-27,1546
Araucanía,09,1014343,2022-09-27,736
Los Ríos,14,405835,2022-09-27,350
Los Lagos,10,891440,2022-09-27,432
Aysén,11,107297,2022-09-27,43
Magallanes,12,178362,2022-09-27,127
Arica y Parinacota,15,252110,2022-09-28,553
Tarapacá,01,382773,2022-09-28,1158
Antofagasta,02,691854,2022-09-28,968
Atacama,03,314709,2022-09-28,566
Coquimbo,04,836096,2022-09-28,1144
Valparaíso,05,1960170,2022-09-28,2363
Metropolitana,13,8125072,2022-09-28,8510
O’Higgins,06,991063,2022-09-28,542
Maule,07,1131939,2022-09-28,1227
Ñuble,16,511551,2022-09-28,923
Biobío,08,1663696,2022-09-28,2837
Araucanía,09,1014343,2022-09-28,931
Los Ríos,14,405835,2022-09-28,343
Los Lagos,10,891440,2022-09-28,1293
Aysén,11,107297,2022-09-28,147
Magallanes,12,178362,2022-09-28,348
Arica y Parinacota,15,252110,2022-09-29,386
Tarapacá,01,382773,2022-09-29,822
Antofagasta,02,691854,2022-09-29,1230
Atacama,03,314709,2022-09-29,469
Coquimbo,04,836096,2022-09-29,1330
Valparaíso,05,1960170,2022-09-29,3045
Metropolitana,13,8125072,2022-09-29,10281
O’Higgins,06,991063,2022-09-29,1049
Maule,07,1131939,2022-09-29,2612
Ñuble,16,511551,2022-09-29,958
Biobío,08,1663696,2022-09-29,3613
Araucanía,09,1014343,2022-09-29,1893
Los Ríos,14,405835,2022-09-29,638
Los Lagos,10,891440,2022-09-29,1148
Aysén,11,107297,2022-09-29,182
Magallanes,12,178362,2022-09-29,400
Arica y Parinacota,15,252110,2022-09-30,579
Tarapacá,01,382773,2022-09-30,1039
Antofagasta,02,691854,2022-09-30,980
Atacama,03,314709,2022-09-30,541
Coquimbo,04,836096,2022-09-30,1501
Valparaíso,05,1960170,2022-09-30,2439
Metropolitana,13,8125072,2022-09-30,9037
O’Higgins,06,991063,2022-09-30,796
Maule,07,1131939,2022-09-30,2673
Ñuble,16,511551,2022-09-30,1106
Biobío,08,1663696,2022-09-30,3124
Araucanía,09,1014343,2022-09-30,2084
Los Ríos,14,405835,2022-09-30,564
Los Lagos,10,891440,2022-09-30,1251
Aysén,11,107297,2022-09-30,153
Magallanes,12,178362,2022-09-30,448
Arica y Parinacota,15,252110,2022-10-01,349
Tarapacá,01,382773,2022-10-01,715
Antofagasta,02,691854,2022-10-01,1017
Atacama,03,314709,2022-10-01,356
Coquimbo,04,836096,2022-10-01,1248
Valparaíso,05,1960170,2022-10-01,2643
Metropolitana,13,8125072,2022-10-01,8525
O’Higgins,06,991063,2022-10-01,855
Maule,07,1131939,2022-10-01,2472
Ñuble,16,511551,2022-10-01,1058
Biobío,08,1663696,2022-10-01,2633
Araucanía,09,1014343,2022-10-01,1589
Los Ríos,14,405835,2022-10-01,559
Los Lagos,10,891440,2022-10-01,933
Aysén,11,107297,2022-10-01,101
Magallanes,12,178362,2022-10-01,208
Arica y Parinacota,15,252110,2022-10-02,357
Tarapacá,01,382773,2022-10-02,565
Antofagasta,02,691854,2022-10-02,691
Atacama,03,314709,2022-10-02,496
Coquimbo,04,836096,2022-10-02,1194
Valparaíso,05,1960170,2022-10-02,2208
Metropolitana,13,8125072,2022-10-02,7932
O’Higgins,06,991063,2022-10-02,641
Maule,07,1131939,2022-10-02,1888
Ñuble,16,511551,2022-10-02,591
Biobío,08,1663696,2022-10-02,2826
Araucanía,09,1014343,2022-10-02,1427
Los Ríos,14,405835,2022-10-02,435
Los Lagos,10,891440,2022-10-02,1124
Aysén,11,107297,2022-10-02,162
Magallanes,12,178362,2022-10-02,515
Arica y Parinacota,15,252110,2022-10-03,251
Tarapacá,01,382773,2022-10-03,616
Antofagasta,02,691854,2022-10-03,673
Atacama,03,314709,2022-10-03,196
Coquimbo,04,836096,2022-10-03,1110
Valparaíso,05,1960170,2022-10-03,1289
Metropolitana,13,8125072,2022-10-03,6479
O’Higgins,06,991063,2022-10-03,721
Maule,07,1131939,2022-10-03,1490
Ñuble,16,511551,2022-10-03,774
Biobío,08,1663696,2022-10-03,2303
Araucanía,09,1014343,2022-10-03,987
Los Ríos,14,405835,2022-10-03,378
Los Lagos,10,891440,2022-10-03,573
Aysén,11,107297,2022-10-03,120
Magallanes,12,178362,2022-10-03,146
Arica y Parinacota,15,252110,2022-10-04,188
Tarapacá,01,382773,2022-10-04,91
Antofagasta,02,691854,2022-10-04,444
Atacama,03,314709,2022-10-04,145
Coquimbo,04,836096,2022-10-04,296
Valparaíso,05,1960170,2022-10-04,668
Metropolitana,13,8125072,2022-10-04,3660
O’Higgins,06,991063,2022-10-04,337
Maule,07,1131939,2022-10-04,699
Ñuble,16,511551,2022-10-04,461
Biobío,08,1663696,2022-10-04,1329
Araucanía,09,1014343,2022-10-04,520
Los Ríos,14,405835,2022-10-04,189
Los Lagos,10,891440,2022-10-04,263
Aysén,11,107297,2022-10-04,22
Magallanes,12,178362,2022-10-04,64
Arica y Parinacota,15,252110,2022-10-05,398
Tarapacá,01,382773,2022-10-05,483
Antofagasta,02,691854,2022-10-05,600
Atacama,03,314709,2022-10-05,375
Coquimbo,04,836096,2022-10-05,646
Valparaíso,05,1960170,2022-10-05,1593
Metropolitana,13,8125072,2022-10-05,6610
O’Higgins,06,991063,2022-10-05,350
Maule,07,1131939,2022-10-05,1194
Ñuble,16,511551,2022-10-05,648
Biobío,08,1663696,2022-10-05,2455
Araucanía,09,1014343,2022-10-05,930
Los Ríos,14,405835,2022-10-05,284
Los Lagos,10,891440,2022-10-05,853
Aysén,11,107297,2022-10-05,72
Magallanes,12,178362,2022-10-05,267
Arica y Parinacota,15,252110,2022-10-06,332
Tarapacá,01,382773,2022-10-06,564
Antofagasta,02,691854,2022-10-06,954
Atacama,03,314709,2022-10-06,283
Coquimbo,04,836096,2022-10-06,1008
Valparaíso,05,1960170,2022-10-06,2110
Metropolitana,13,8125072,2022-10-06,7458
O’Higgins,06,991063,2022-10-06,570
Maule,07,1131939,2022-10-06,1862
Ñuble,16,511551,2022-10-06,1137
Biobío,08,1663696,2022-10-06,2773
Araucanía,09,1014343,2022-10-06,1379
Los Ríos,14,405835,2022-10-06,537
Los Lagos,10,891440,2022-10-06,1102
Aysén,11,107297,2022-10-06,151
Magallanes,12,178362,2022-10-06,307
Arica y Parinacota,15,252110,2022-10-07,353
Tarapacá,01,382773,2022-10-07,827
Antofagasta,02,691854,2022-10-07,525
Atacama,03,314709,2022-10-07,403
Coquimbo,04,836096,2022-10-07,983
Valparaíso,05,1960170,2022-10-07,2175
Metropolitana,13,8125072,2022-10-07,6776
O’Higgins,06,991063,2022-10-07,704
Maule,07,1131939,2022-10-07,2067
Ñuble,16,511551,2022-10-07,589
Biobío,08,1663696,2022-10-07,2233
Araucanía,09,1014343,2022-10-07,1294
Los Ríos,14,405835,2022-10-07,495
Los Lagos,10,891440,2022-10-07,796
Aysén,11,107297,2022-10-07,100
Magallanes,12,178362,2022-10-07,243
Arica y Parinacota,15,252110,2022-10-08,259
Tarapacá,01,382773,2022-10-08,385
Antofagasta,02,691854,2022-10-08,652
Atacama,03,314709,2022-10-08,268
Coquimbo,04,836096,2022-10-08,1229
Valparaíso,05,1960170,2022-10-08,1945
Metropolitana,13,8125072,2022-10-08,7451
O’Higgins,06,991063,2022-10-08,423
Maule,07,1131939,2022-10-08,1847
Ñuble,16,511551,2022-10-08,1026
Biobío,08,1663696,2022-10-08,2194
Araucanía,09,1014343,2022-10-08,1347
Los Ríos,14,405835,2022-10-08,417
Los Lagos,10,891440,2022-10-08,765
Aysén,11,107297,2022-10-08,96
Magallanes,12,178362,2022-10-08,251
Arica y Parinacota,15,252110,2022-10-09,205
Tarapacá,01,382773,2022-10-09,600
Antofagasta,02,691854,2022-10-09,581
Atacama,03,314709,2022-10-09,396
Coquimbo,04,836096,2022-10-09,891
Valparaíso,05,1960170,2022-10-09,2004
Metropolitana,13,8125072,2022-10-09,6104
O’Higgins,06,991063,2022-10-09,674
Maule,07,1131939,2022-10-09,1429
Ñuble,16,511551,2022-10-09,880
Biobío,08,1663696,2022-10-09,1939
Araucanía,09,1014343,2022-10-09,1319
Los Ríos,14,405835,2022-10-09,297
Los Lagos,10,891440,2022-10-09,748
Aysén,11,107297,2022-10-09,69
Magallanes,12,178362,2022-10-09,198
Arica y Parinacota,15,252110,2022-10-10,132
Tarapacá,01,382773,2022-10-10,873
Antofagasta,02,691854,2022-10-10,488
Atacama,03,314709,2022-10-10,202
Coquimbo,04,836096,2022-10-10,720
Valparaíso,05,1960170,2022-10-10,1189
Metropolitana,13,8125072,2022-10-10,5251
O’Higgins,06,991063,2022-10-10,410
Maule,07,1131939,2022-10-10,1243
Ñuble,16,511551,2022-10-10,574
Biobío,08,1663696,2022-10-10,1262
Araucanía,09,1014343,2022-10-10,870
Los Ríos,14,405835,2022-10-10,245
Los Lagos,10,891440,2022-10-10,391
Aysén,11,107297,2022-10-10,52
Magallanes,12,178362,2022-10-10,189
Arica y Parinacota,15,252110,2022-10-11,165
Tarapacá,01,382773,2022-10-11,258
Antofagasta,02,691854,2022-10-11,379
Atacama,03,314709,2022-10-11,137
Coquimbo,04,836096,2022-10-11,208
Valparaíso,05,1960170,2022-10-11,638
Metropolitana,13,8125072,2022-10-11,3046
O’Higgins,06,991063,2022-10-11,212
Maule,07,1131939,2022-10-11,497
Ñuble,16,511551,2022-10-11,405
Biobío,08,1663696,2022-10-11,1273
Araucanía,09,1014343,2022-10-11,439
Los Ríos,14,405835,2022-10-11,253
Los Lagos,10,891440,2022-10-11,237
Aysén,11,107297,2022-10-11,33
Magallanes,12,178362,2022-10-11,112
Arica y Parinacota,15,252110,2022-10-12,161
Tarapacá,01,382773,2022-10-12,430
Antofagasta,02,691854,2022-10-12,321
Atacama,03,314709,2022-10-12,119
Coquimbo,04,836096,2022-10-12,380
Valparaíso,05,1960170,2022-10-12,598
Metropolitana,13,8125072,2022-10-12,3512
O’Higgins,06,991063,2022-10-12,258
Maule,07,1131939,2022-10-12,555
Ñuble,16,511551,2022-10-12,683
Biobío,08,1663696,2022-10-12,1682
Araucanía,09,1014343,2022-10-12,555
Los Ríos,14,405835,2022-10-12,191
Los Lagos,10,891440,2022-10-12,295
Aysén,11,107297,2022-10-12,32
Magallanes,12,178362,2022-10-12,110
Arica y Parinacota,15,252110,2022-10-13,343
Tarapacá,01,382773,2022-10-13,658
Antofagasta,02,691854,2022-10-13,714
Atacama,03,314709,2022-10-13,433
Coquimbo,04,836096,2022-10-13,724
Valparaíso,05,1960170,2022-10-13,1962
Metropolitana,13,8125072,2022-10-13,7510
O’Higgins,06,991063,2022-10-13,664
Maule,07,1131939,2022-10-13,1135
Ñuble,16,511551,2022-10-13,1064
Biobío,08,1663696,2022-10-13,3047
Araucanía,09,1014343,2022-10-13,900
Los Ríos,14,405835,2022-10-13,323
Los Lagos,10,891440,2022-10-13,692
Aysén,11,107297,2022-10-13,91
Magallanes,12,178362,2022-10-13,254
Arica y Parinacota,15,252110,2022-10-14,211
Tarapacá,01,382773,2022-10-14,711
Antofagasta,02,691854,2022-10-14,830
Atacama,03,314709,2022-10-14,350
Coquimbo,04,836096,2022-10-14,934
Valparaíso,05,1960170,2022-10-14,2392
Metropolitana,13,8125072,2022-10-14,7698
O’Higgins,06,991063,2022-10-14,431
Maule,07,1131939,2022-10-14,2456
Ñuble,16,511551,2022-10-14,1253
Biobío,08,1663696,2022-10-14,2667
Araucanía,09,1014343,2022-10-14,1748
Los Ríos,14,405835,2022-10-14,641
Los Lagos,10,891440,2022-10-14,1063
Aysén,11,107297,2022-10-14,150
Magallanes,12,178362,2022-10-14,277
Arica y Parinacota,15,252110,2022-10-15,166
Tarapacá,01,382773,2022-10-15,590
Antofagasta,02,691854,2022-10-15,733
Atacama,03,314709,2022-10-15,255
Coquimbo,04,836096,2022-10-15,958
Valparaíso,05,1960170,2022-10-15,2073
Metropolitana,13,8125072,2022-10-15,7973
O’Higgins,06,991063,2022-10-15,742
Maule,07,1131939,2022-10-15,2339
Ñuble,16,511551,2022-10-15,857
Biobío,08,1663696,2022-10-15,2536
Araucanía,09,1014343,2022-10-15,1483
Los Ríos,14,405835,2022-10-15,413
Los Lagos,10,891440,2022-10-15,1102
Aysén,11,107297,2022-10-15,112
Magallanes,12,178362,2022-10-15,412
Arica y Parinacota,15,252110,2022-10-16,180
Tarapacá,01,382773,2022-10-16,531
Antofagasta,02,691854,2022-10-16,473
Atacama,03,314709,2022-10-16,279
Coquimbo,04,836096,2022-10-16,1010
Valparaíso,05,1960170,2022-10-16,2038
Metropolitana,13,8125072,2022-10-16,6389
O’Higgins,06,991063,2022-10-16,462
Maule,07,1131939,2022-10-16,1886
Ñuble,16,511551,2022-10-16,1068
Biobío,08,1663696,2022-10-16,2244
Araucanía,09,1014343,2022-10-16,1196
Los Ríos,14,405835,2022-10-16,404
Los Lagos,10,891440,2022-10-16,708
Aysén,11,107297,2022-10-16,143
